ZT_4_1,ZT_4_2,ZT_4_3,ZT_8_1,ZT_8_2,ZT_8_3,ZT_12_1,ZT_12_2,ZT_12_3,ZT_16_1,ZT_16_2,ZT_16_3,ZT_20_1,ZT_20_2,ZT_20_3,ZT_24_1,ZT_24_2,ZT_24_3
1917.156,1929.908,1790.657,1656.813,1744.721,1304.106,1369.152,1806.825,1042.176,1205.002,1264.431,1303.149,1390.08,1536.379,1279.573,2188.057,1824.932,1041.065
100.005,65.002,81.0,82.0,72.0,56.0,90.0,138.05,83.0,133.0,97.0,115.01,104.001,82.004,121.0,205.0,139.001,112.0
864.705,731.302,904.006,972.759,1145.742,748.0,1205.677,1626.35,923.692,999.585,1220.139,994.106,1416.939,1473.937,1224.103,2505.752,1663.158,1227.207
381.606,333.613,428.0,473.0,450.596,395.001,374.0,377.96,446.0,374.919,443.262,323.0,291.124,346.0,354.076,507.026,417.166,266.824
1585.629,1358.77,1726.0,1837.664,2012.866,1633.0,2552.911,3161.862,1304.0,1885.0,1641.223,1681.498,2288.531,1834.872,1647.05,2754.028,2078.883,1406.085
6445.511,5434.291,7540.549,6991.287,6663.499,7018.553,5906.545,7448.694,7485.294,4888.342,6653.201,6545.401,5015.89,6198.525,5885.487,7595.012,7186.24,3930.397
2652.939,2374.474,3285.694,3129.065,2720.531,2815.581,2687.087,3766.272,3503.399,2464.607,2837.501,2949.887,2547.239,2646.972,2948.862,3883.106,3298.082,1827.298
1651.904,1316.493,2481.385,2144.723,1372.269,2577.256,1536.376,1733.396,3046.371,1746.873,1390.683,2035.829,1370.553,1252.344,2056.178,2311.487,1733.321,1129.413
6432.975,4842.574,7305.28,6947.148,6386.9,7150.675,5489.717,6869.21,9132.166,5050.423,6321.518,6152.821,4955.626,5669.76,5951.302,7643.349,6710.133,3667.852
1818.897,1398.793,2000.147,2122.216,1797.699,2015.624,1779.588,2334.066,2403.285,1690.032,2018.672,1962.742,1800.935,1969.828,2122.385,2999.219,2404.109,1407.655
7.0,4.0,6.0,10.0,12.006,7.0,6.0,8.0,8.0,7.0,9.0,12.0,19.001,26.0,8.0,9.0,10.0,4.0
816.906,697.445,676.0,579.999,703.415,543.0,696.077,783.049,536.0,617.999,633.056,629.013,628.379,694.091,536.015,1201.255,729.372,526.011
9345.544,9646.261,7589.75,7933.546,7648.971,6197.753,7670.94,10127.957,4779.027,5139.661,6110.934,4430.154,5119.093,6010.554,3595.746,5612.877,6397.523,2352.398
1702.68,1109.727,1187.179,1472.739,1787.064,1277.866,1773.103,2315.128,1504.273,1366.571,1934.108,1286.565,1526.358,2111.735,1258.646,2121.537,2177.936,881.427
7354.806,6159.546,7027.572,6797.876,10348.251,5080.479,8208.919,11094.687,5760.986,6705.315,9622.948,6245.539,8229.387,9779.4,6440.917,11114.468,10736.269,6031.027
4370.122,4124.348,4535.268,4118.02,3754.501,3502.433,4035.992,5717.91,3421.839,3440.347,3327.845,3333.098,3645.249,3375.523,3395.683,5706.522,3835.651,2931.086
30097.997,27246.857,30749.265,31825.889,36202.443,24776.678,34480.896,46789.822,26591.551,27609.166,34828.05,26779.401,29846.162,32412.042,27344.452,41155.275,35584.469,22634.927
67374.632,62330.718,73970.284,63367.918,79009.702,56293.985,61190.639,91345.514,64318.385,50507.128,74085.589,59491.073,58190.971,73946.206,57956.994,88554.274,88088.919,45657.896
1.009,1.008,0.0,0.0,2.022,1.008,1.01,1.008,0.0,1.007,1.009,1.008,2.023,0.0,0.0,1.01,2.021,0.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10075.755,8944.968,10999.053,11076.193,9508.707,9786.38,8723.219,10840.967,11063.95,9302.866,10919.054,9769.093,9010.41,10383.973,10191.128,15046.291,12450.63,7652.378
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12.0,9.038,16.0,9.0,8.0,12.0,8.0,8.0,11.0,12.0,12.0,11.0,10.0,13.0,9.0,12.0,19.0,16.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52206.636,42450.232,57796.748,61572.613,63868.354,52608.207,58378.941,76740.792,62327.602,55200.734,70985.635,57982.223,56815.322,67651.305,60362.162,89659.148,77176.215,44487.955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,2.0,5.001,3.001,2.0,6.001,3.0,4.0,1.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.252,4.0,1.0
0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,7.014,10.0,5.0,3.001,3.002,9.0,6.0,2.0,7.0,4.0,3.0,5.0,3.001,1.0,4.0,4.0,2.0
29.011,21.891,24.068,26.005,36.01,18.002,32.004,14.002,22.005,21.003,45.102,23.003,37.006,47.008,24.074,37.755,43.007,19.67
7.0,15.0,9.0,4.0,4.0,5.0,6.0,7.0,4.0,4.0,6.0,4.0,5.0,8.0,4.0,4.0,5.0,4.0
6.753,2.321,9.047,10.183,10.153,7.76,9.022,10.103,6.613,10.455,12.437,5.592,4.473,3.784,12.1,13.641,13.489,5.878
3399.769,3268.244,3464.312,4393.335,4443.457,3557.004,3602.243,4661.693,3166.203,2818.022,3181.262,2874.327,2942.376,3292.614,3003.262,4667.383,4048.5,2241.648
687.142,578.786,543.038,616.032,619.001,478.001,682.051,653.859,585.043,722.261,522.992,549.108,620.001,557.02,413.071,901.167,602.056,367.159
823.498,690.91,897.579,998.001,1287.561,874.998,1034.053,1379.088,981.114,760.198,1096.187,880.051,884.013,1019.78,854.007,1193.507,1107.169,629.946
460.008,373.002,319.0,259.999,468.054,190.0,236.0,314.231,164.0,157.001,252.0,179.018,163.0,270.0,174.0,256.0,254.0,156.001
607.62,559.659,718.0,785.131,949.201,751.0,835.167,1219.418,748.149,695.079,921.15,763.182,811.797,949.759,835.0,1289.527,1163.933,705.202
4008.226,3707.988,3854.803,3783.202,5556.159,2879.892,4370.198,6573.484,3135.876,3078.648,4726.679,3396.724,3936.121,4787.039,3317.699,5050.033,5203.922,2772.84
645.012,495.044,599.206,550.009,510.0,497.0,480.0,595.239,555.0,394.064,525.0,423.556,335.32,421.01,382.0,658.219,535.354,289.096
178.098,156.001,181.0,200.001,221.0,174.0,169.0,199.0,156.0,160.0,201.055,169.032,172.0,239.005,135.0,229.781,223.526,89.0
144.029,140.0,146.0,212.187,206.011,177.069,180.0,156.016,184.001,177.0,179.0,171.013,193.811,189.0,178.0,277.0,205.008,134.0
83.023,25.0,38.0,39.0,62.0,15.0,56.0,43.0,14.0,52.0,45.0,16.0,28.0,35.0,13.0,28.0,34.0,10.001
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6611.073,6332.99,7647.614,5618.467,5977.295,5006.084,4615.133,6063.464,4397.548,4004.479,5439.237,4461.69,4889.804,5682.786,5261.478,9398.059,7161.856,4874.15
0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534.091,487.024,552.0,369.001,466.014,305.0,396.002,720.502,352.0,308.035,509.494,330.498,326.647,501.06,283.0,395.028,416.548,166.004
92.001,68.022,96.999,53.001,204.001,55.0,114.012,159.001,93.999,66.001,111.0,83.999,90.166,159.0,60.001,109.0,108.0,44.01
1847.792,1489.71,1868.803,1977.001,1824.53,1743.492,1554.25,1641.805,1839.883,1480.0,1577.489,1513.478,1283.128,1495.581,1200.217,1999.176,1591.915,813.365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002,0.0,0.0,0.0,0.0,0.0
59802.66,45785.088,67239.879,73753.705,72164.016,63686.324,67112.5,80459.426,72634.151,63774.344,85031.873,67842.79,65859.375,77363.992,64534.483,94571.799,88176.969,46213.68
1.0,1.0,1.0,1.0,2.001,1.0,3.001,2.001,0.0,0.0,2.001,1.0,2.001,1.0,1.0,3.001,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2737.865,2480.203,2640.563,2266.38,3460.37,1834.001,2187.501,3185.738,2103.385,1922.128,2845.557,1918.789,2055.424,2589.587,2009.529,2964.867,2725.992,1720.06
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,2.0,3.0,2.0,7.0,1.0,1.0,4.0,0.0,2.0,8.0,0.0,3.0,7.0,2.0,3.0,3.0,1.0
5657.968,5318.779,5762.991,6399.114,7369.932,4784.069,6407.025,7949.073,5890.234,6076.097,7896.032,5652.08,5998.656,7342.208,6048.005,9517.399,7648.375,4900.35
3341.692,2611.42,3959.255,4516.044,3618.816,4103.662,3992.443,4514.568,4825.304,3945.122,4420.9,4311.813,3440.581,3815.215,3539.336,4812.285,3641.912,2347.027
240.107,214.583,215.0,259.0,264.69,202.0,282.035,334.285,233.0,304.0,297.006,230.007,218.037,282.001,176.233,322.0,272.029,109.0
3381.628,2946.001,3722.16,3948.74,4589.923,3539.282,3274.038,3508.358,3762.441,3267.364,4847.625,3442.342,2897.586,4151.819,2941.438,4098.319,4100.955,1959.849
2.148,4.051,3.645,1.0,2.048,3.03,6.027,5.0,0.943,0.0,4.039,1.0,3.099,0.0,1.0,1.0,1.0,4.0
1.445,1.052,1.037,2.048,0.0,1.0,1.0,0.0,1.02,0.0,0.0,1.053,0.0,1.047,0.0,2.0,0.0,1.129
105.87,73.976,64.355,57.0,54.952,55.971,75.992,81.009,60.057,32.005,30.961,67.0,34.902,36.0,32.014,43.0,36.0,21.0
1.594,1.001,3.201,0.0,0.0,0.0,0.0,2.792,0.0,1.0,0.0,7.081,0.0,0.0,3.101,0.0,0.0,0.0
3.0,2.537,2.0,2.577,0.0,4.434,2.893,3.0,1.0,0.0,0.0,0.0,1.0,1.058,0.0,1.0,0.0,0.0
1598.608,1249.027,1682.9,1635.558,1796.681,1352.845,1732.561,2592.386,1612.79,1456.801,1878.699,1556.051,1728.735,2021.24,1601.296,2767.846,2328.841,1253.379
144.008,131.001,113.0,173.0,203.097,125.999,175.0,238.023,141.005,204.002,237.0,193.0,187.0,253.023,245.001,359.0,277.0,227.005
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3651.42,2837.666,4127.537,4405.819,4211.923,3773.829,3629.098,4224.392,4152.047,3432.218,4172.772,3775.222,3252.284,3866.349,3247.559,5185.201,4542.677,2396.509
2103.156,1645.29,1966.704,2512.714,2528.414,1973.757,2181.702,2416.102,2187.252,2132.598,2704.322,2112.158,1915.197,2738.315,2055.165,3394.062,2823.53,1414.162
927.963,750.802,888.796,800.0,1074.908,751.999,944.0,1450.563,873.999,781.027,988.605,834.511,922.159,1046.411,761.077,1264.0,1083.433,662.045
1.0,0.0,4.0,5.0,0.0,2.0,2.0,5.0,6.0,4.0,1.0,3.0,3.0,5.0,1.0,6.0,2.0,5.0
1694.586,1482.84,1627.051,1910.125,1800.809,1649.158,1829.82,1961.277,1678.325,1865.004,1826.682,1677.234,1479.39,1754.199,1358.233,2252.373,1777.372,934.011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319.421,295.196,491.0,272.121,408.024,321.0,222.187,265.182,352.001,268.0,468.152,283.001,213.002,493.254,225.0,384.0,612.358,154.001
2288.093,2075.311,1874.276,1875.236,2082.186,1487.72,1979.905,2408.631,1470.164,1874.09,2224.284,1738.568,1882.96,2087.878,1551.271,2848.99,2321.684,1450.399
4097.681,3563.67,4589.575,4773.249,4011.072,4309.118,3827.408,4318.209,4439.13,3778.696,4114.672,4156.35,3233.173,3629.718,3458.3,5210.665,4307.846,2299.013
12094.369,10451.22,14778.341,12623.828,12172.198,12721.38,12280.362,18462.64,13863.113,10113.589,12269.154,12242.368,11080.613,11050.187,11990.631,15741.585,13803.656,8369.751
12029.788,10092.368,14307.1,12626.669,12372.443,11456.249,11537.364,16147.203,12700.92,10191.159,11996.547,11635.733,10905.962,11497.701,12320.066,17490.248,13226.746,9524.986
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.001,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
845.939,799.454,798.029,764.571,759.261,586.226,741.384,1009.544,678.471,709.734,739.787,709.78,803.29,857.753,658.285,1365.597,1008.729,703.301
154.754,129.779,129.337,67.463,129.216,89.809,159.688,221.633,67.661,85.265,97.327,73.59,155.731,98.159,120.881,162.417,146.833,118.777
5676.055,5116.47,5258.74,5123.893,6154.315,3908.022,5005.309,6737.552,4070.966,3749.571,5531.369,4177.848,4351.996,5538.619,4057.644,7175.005,6770.369,3529.788
1435.303,1328.006,1080.021,1292.272,1344.074,1033.095,1485.935,1514.799,1051.116,1401.468,1146.362,1035.161,1202.701,1205.217,850.123,1716.343,1320.23,670.001
514.163,529.35,524.004,308.0,590.0,260.001,353.224,519.413,322.001,343.0,425.133,295.999,402.377,517.041,332.999,576.072,586.0,316.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
290.002,299.044,328.0,275.007,284.0,219.0,214.006,275.002,252.0,249.0,282.0,240.055,189.023,324.061,210.04,316.0,323.133,123.0
996.036,851.934,984.906,686.001,1042.073,621.0,825.0,1194.759,803.0,750.001,843.167,830.977,812.044,1108.174,768.702,1395.21,1077.38,723.501
1433.956,1050.166,1531.591,1855.664,1696.617,1543.861,1733.291,2115.744,2001.245,1772.825,2023.891,1963.631,1780.652,1981.818,1701.973,2546.392,2033.304,1194.832
246.298,173.87,227.0,249.999,377.215,228.0,201.0,207.239,223.999,183.001,320.061,199.11,168.343,274.397,189.0,308.02,299.981,143.001
1646.812,1518.033,1452.057,1383.596,1685.712,1028.0,1508.061,1988.133,1057.002,1218.098,1458.051,1154.999,1455.824,1780.965,1043.119,1738.411,1676.5,825.015
1344.93,1270.343,1171.017,1244.254,1435.821,877.0,1151.0,1548.443,902.885,1129.445,1153.124,933.046,1234.891,1297.554,1010.0,1974.216,1435.569,889.057
1339.532,1116.258,1306.001,1280.38,1174.438,1089.075,1104.728,1281.5,1096.774,942.433,992.098,944.055,847.446,972.132,852.54,1463.929,1182.625,630.566
1613.104,1454.193,2008.319,1696.136,1644.48,1722.636,2229.594,3367.044,2344.297,2503.826,2790.729,2766.11,3046.9,2984.142,2853.776,4122.767,3204.801,2421.58
1556.668,1393.987,1304.284,1466.062,1807.844,1090.0,1496.498,1973.346,946.0,1127.127,1225.011,1020.137,1317.012,1463.068,1058.003,2079.574,1820.086,1022.51
3407.794,2868.037,3136.585,3996.378,4000.48,3187.008,3464.219,4163.494,3036.202,3267.615,3472.977,3133.335,3097.666,3291.858,3004.626,5560.746,4366.839,2507.771
2259.289,1755.237,2210.681,2591.878,2364.876,1984.255,2102.086,2352.217,2254.853,2059.001,2104.822,1894.955,1575.661,2066.193,1465.016,2484.083,2115.906,1069.593
402.036,399.032,361.998,393.002,544.016,320.999,508.156,675.05,370.001,459.001,506.03,451.155,560.008,623.151,470.008,949.999,738.299,452.492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2557.931,2186.951,2482.004,2142.982,2332.897,1803.242,2041.901,2793.476,1984.574,1828.029,2415.689,1972.706,1981.0,2526.084,1833.391,2857.002,2550.61,1363.066
6.0,14.0,8.0,10.0,16.0,6.0,3.0,14.0,9.0,6.0,13.0,0.0,16.0,13.0,4.0,8.0,11.0,3.999
2682.511,2411.838,2521.33,3234.608,2733.209,2613.152,3179.016,3634.44,2716.176,3357.561,2726.35,2745.006,2977.988,2757.376,2552.804,4568.657,3030.771,2177.626
2459.151,2098.888,3144.17,3075.866,2412.159,3019.774,2377.177,3181.416,3342.5,2092.942,2073.502,2566.541,1865.634,1948.397,2370.196,2806.173,2502.478,1308.394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802.755,1399.536,1901.639,2770.264,2274.566,2388.075,2546.641,2765.698,2925.566,2622.303,2358.198,2567.147,2132.842,2204.165,1984.605,3581.949,2162.668,1671.225
121.999,134.859,148.0,169.001,152.0,132.999,133.0,188.006,130.0,164.001,160.001,179.1,166.0,196.017,194.0,274.999,172.027,127.001
1077.391,1112.417,1003.093,1005.006,1198.736,793.028,1079.109,1528.714,753.043,913.277,1035.005,860.164,1000.155,1088.432,803.003,1494.328,1238.608,729.131
3792.073,5408.139,4554.251,2938.655,2143.491,2681.375,2571.061,5290.995,2539.66,2015.449,2469.161,2340.134,2523.81,2945.817,2927.585,5043.838,3873.31,3218.13
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585.708,1165.586,1396.026,2358.474,1922.292,2050.006,2874.983,3130.099,2916.936,3047.332,2321.97,2268.673,2324.04,2242.154,1756.963,3293.295,2328.275,1322.554
1068.554,1255.033,1070.781,1085.26,934.176,946.001,978.512,1535.407,868.794,941.125,953.658,712.947,760.408,813.452,680.122,1101.853,872.138,542.24
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.777,1.829,1.747,1.88,0.0,4.214,0.0,0.0,1.911,0.0,1.865,0.0,1.706,0.0,2.131,0.0,0.0
1173.513,1118.202,1146.001,1007.169,1298.53,822.0,1059.003,1233.402,841.003,898.242,1083.092,930.162,1004.177,1288.386,853.795,1431.08,1296.083,734.309
0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2820.347,2433.626,2992.401,3398.703,2994.923,2851.419,3055.392,3416.405,3259.561,3228.841,3537.986,3419.336,3092.592,3515.859,3263.701,5382.433,3680.587,2624.573
4.0,8.0,6.0,2.0,9.0,3.0,8.035,5.0,3.0,1.0,4.0,3.0,3.0,5.0,3.0,4.0,6.0,2.0
1066.503,885.336,1073.832,846.095,1247.431,769.366,807.191,1227.006,871.315,686.031,912.064,856.326,857.847,1204.13,759.046,1296.082,1178.028,705.216
16845.536,14850.964,16575.698,15196.043,17409.374,11974.062,13980.296,18628.407,11610.801,11299.744,14637.42,10890.353,10965.048,14408.665,8983.732,17051.128,16884.178,7423.43
2664.34,3148.576,2753.511,1967.455,2753.487,1539.14,1704.377,2687.211,1411.124,1251.529,1781.972,1292.38,1434.367,1563.153,1328.0,2474.0,1705.585,1175.457
7128.949,5530.617,6700.843,4404.632,7241.253,3408.214,4434.093,5986.942,3778.368,4087.431,6433.547,3986.679,4683.457,6854.3,3882.774,6960.49,7041.734,3303.994
5523.695,4508.249,4907.424,3740.508,5310.652,3250.707,4266.478,6369.526,2988.609,4050.604,4686.674,4004.4,4879.133,5515.665,3907.378,7308.621,5862.489,3782.954
5465.87,3708.159,4345.06,8473.176,9080.214,6477.936,6802.883,6578.352,6023.705,6417.92,7320.351,5826.742,5976.164,7237.544,4695.417,9226.815,8042.177,4128.15
287.104,233.0,297.0,209.062,295.0,177.0,230.0,328.008,165.259,227.999,309.001,243.001,290.344,318.004,256.0,520.0,338.001,265.456
1199.424,936.463,1044.353,1122.297,1102.005,869.0,1255.334,1411.74,806.003,1087.619,978.268,958.788,1245.322,1003.227,1041.0,1914.242,1265.314,952.558
1220.75,1201.929,980.235,892.097,970.086,706.001,845.033,964.956,626.259,749.001,714.001,683.052,735.298,838.368,612.001,1028.003,902.427,474.588
14.0,27.0,16.0,8.0,5.0,18.0,19.0,33.001,19.999,12.0,18.0,9.0,21.0,11.0,11.0,41.0,10.0,8.0
55.012,36.0,53.92,58.006,59.341,55.0,60.583,72.0,76.0,61.89,60.822,74.0,49.081,86.0,56.354,80.826,73.001,40.916
4641.121,3511.327,4727.365,4171.063,5977.733,3669.071,3670.809,4519.227,4067.089,2905.997,4921.765,3246.426,2940.88,4213.107,3203.423,4296.484,4712.216,2390.49
4578.967,4695.357,4137.676,3343.385,4318.842,2547.278,3642.648,4836.664,2030.388,2526.835,3121.145,2438.437,3323.493,3613.928,2295.131,4143.758,4134.104,1930.637
553.258,449.099,609.036,638.028,719.141,596.516,573.001,795.41,567.119,527.47,660.036,610.0,516.32,646.188,542.062,834.066,708.247,417.0
1790.908,1524.982,1849.671,2054.336,1566.097,1748.508,1775.488,2020.13,1985.725,1848.731,1765.574,1814.331,1579.087,1637.68,1440.052,2247.819,1591.129,1089.486
775.341,735.277,820.624,845.0,786.428,701.999,620.999,806.924,718.029,640.001,734.745,615.005,568.255,626.91,628.205,1066.694,728.463,501.737
0.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0
17.0,16.0,20.0,17.0,20.001,15.0,15.0,23.0,24.0,23.0,32.0,22.0,18.0,27.0,25.0,30.0,35.011,19.0
4.0,3.0,8.0,11.0,17.0,8.0,19.0,10.0,5.0,5.0,9.0,8.0,7.0,9.0,5.0,11.0,10.0,3.0
590.117,644.37,582.999,530.012,836.495,509.015,526.027,792.271,509.1,457.001,634.998,471.249,511.795,731.681,466.003,764.002,684.179,473.004
0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,1.0,5.0,1.0,0.0,3.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3651.459,1859.894,1417.018,2765.571,10112.777,890.0,2087.675,1161.711,987.011,2011.849,9473.445,635.849,1379.483,6066.791,396.0,1062.0,2982.091,319.024
3614.944,3028.527,3945.141,3802.071,4263.08,3028.315,3546.079,4934.259,3087.898,3197.119,4236.433,3442.247,3636.202,4295.543,3620.09,6538.111,5199.084,3360.911
1632.35,1214.716,1858.852,2514.732,2065.514,1994.621,2028.57,2158.21,2297.698,2092.509,2079.113,1773.455,1477.038,1755.883,1505.0,2327.634,1829.984,1055.799
2643.44,2475.011,2332.963,2213.449,2581.826,1797.2,2615.06,3293.39,1534.462,2053.863,2406.258,1823.663,2534.33,2498.771,1902.961,3850.952,3124.523,1929.708
328.973,250.61,257.34,189.05,407.972,201.774,239.277,291.856,208.387,195.625,250.88,212.734,252.951,382.412,168.743,253.197,278.665,153.627
26.822,58.803,28.694,42.157,85.78,38.332,29.345,52.005,19.183,33.571,46.333,29.999,39.711,57.874,12.599,44.832,42.864,15.108
3511.038,3287.591,3531.284,3287.086,3930.349,2533.946,3170.443,4269.986,2529.435,2581.276,3508.137,2713.264,2952.278,3464.943,2646.07,4398.465,3932.535,2106.878
3.0,12.0,7.0,9.0,4.0,4.0,4.0,10.0,4.0,6.0,2.0,9.0,3.0,2.0,2.0,22.0,4.0,5.0
1517.947,1289.381,1599.019,1739.132,1583.442,1553.999,1728.049,1960.736,1766.348,1693.005,1734.737,1599.749,1435.171,1484.058,1356.555,2235.088,1734.821,1134.883
1237.145,1076.335,1213.585,1498.543,1536.753,1351.528,1335.117,1634.427,1524.276,1346.0,1662.162,1148.597,1108.891,1515.538,985.001,1597.075,1415.059,679.129
2803.515,2415.307,2643.965,1908.512,2640.118,1663.535,1929.996,2457.767,1688.093,2058.721,2622.812,1978.248,2200.924,2823.285,1954.924,3289.074,2746.87,1691.296
1123.699,1095.925,1088.789,916.227,1176.346,673.0,955.0,1353.415,705.538,834.004,1048.0,762.463,902.105,987.787,693.999,1347.153,1143.106,646.57
402.669,340.395,345.16,661.885,483.999,465.007,479.591,506.48,605.078,598.226,543.106,474.369,390.03,436.159,447.999,730.138,461.0,323.0
